,code_okved,parent_code,name_okved,comment,section_id,native_code,code_section,name_section
2277,773400,773000,Аренда и лизинг водных транспортных средств и оборудования,"Эта группировка включает:
- прокат и аренду водных транспортных средств и оборудования без оператора, включая торговые и прочие суда

Эта группировка не включает:
- прокат и аренду водных транспортных средств и оборудования с оператором, см. 50;
- прокат прогулочных катеров, см. 77.21",14,77.34,N,Деятельность административная и сопутствующие дополнительные услуги
2278,773500,773000,Аренда и лизинг воздушных судов и авиационного оборудования,"Эта группировка включает:
- прокат и аренду воздушных транспортных средств без экипажа, включая самолеты и воздушные шары

Эта группировка не включает:
- аренду воздушных транспортных средств с оператором, см. 51",14,77.35,N,Деятельность административная и сопутствующие дополнительные услуги
2279,773900,773000,"Аренда и лизинг прочих видов транспорта, оборудования и материальных средств, не включенных в другие группировки","Эта группировка включает:
- прокат и аренду прочего автомобильного транспорта и оборудования, без оператора, используемых как промышленные средства производства: двигателей и турбин; станков, горного и нефтепромыслового оборудования, профессиональнойрадио- и телевизионной аппаратуры и аппаратуры связи, оборудования для производства кинофильмов, контрольноизмерительной аппаратуры, прочих машин и оборудования научного и промышленного назначения;
- прокат и аренду сухопутных транспортных средств соператором (кроме автомобилей): мотоциклов, автофургонов и прицепов для жилья и т. д., железнодорожного транспорта

Эта группировка также включает:
- аренду жилья и офисов;
- аренду животных (например, стад, скаковых лошадей);
- прокат и аренду контейнеров;
- прокат и аренду поддонов",14,77.39,N,Деятельность административная и сопутствующие дополнительные услуги
2280,773910,773900,Аренда и лизинг прочих сухопутных транспортных средств и оборудования,,14,77.39.1,N,Деятельность административная и сопутствующие дополнительные услуги
2281,773911,773910,Аренда и лизинг прочего автомобильного транспорта и оборудования,,14,77.39.11,N,Деятельность административная и сопутствующие дополнительные услуги
2282,773912,773910,Аренда и лизинг железнодорожного транспорта и оборудования,,14,77.39.12,N,Деятельность административная и сопутствующие дополнительные услуги
2283,773920,773900,"Аренда и лизинг прочих машин и оборудования, не включенных в другие группировки",,14,77.39.2,N,Деятельность административная и сопутствующие дополнительные услуги
2284,773921,773920,"Аренда и лизинг двигателей, турбин и станков",,14,77.39.21,N,Деятельность административная и сопутствующие дополнительные услуги
2285,773922,773920,Аренда и лизинг горного и нефтепромыслового оборудования,,14,77.39.22,N,Деятельность административная и сопутствующие дополнительные услуги
2286,773923,773920,Аренда и лизинг подъемно-транспортного оборудования,,14,77.39.23,N,Деятельность административная и сопутствующие дополнительные услуги
2287,773924,773920,Аренда и лизинг профессиональной радио- и телевизионной аппаратуры и аппаратуры связи,,14,77.39.24,N,Деятельность административная и сопутствующие дополнительные услуги
2288,773925,773920,Аренда и лизинг контрольно-измерительной аппаратуры,,14,77.39.25,N,Деятельность административная и сопутствующие дополнительные услуги
2289,773926,773920,"Аренда и лизинг приборов, аппаратов и прочего оборудования, применяемого в медицинских целях",,14,77.39.26,N,Деятельность административная и сопутствующие дополнительные услуги
2290,773927,773920,Аренда и лизинг торгового оборудования,,14,77.39.27,N,Деятельность административная и сопутствующие дополнительные услуги
2291,773929,773920,Аренда и лизинг прочих машин и оборудования научного и промышленного назначения,,14,77.39.29,N,Деятельность административная и сопутствующие дополнительные услуги
2292,773930,773900,Аренда и лизинг племенных сельскохозяйственных животных,,14,77.39.3,N,Деятельность административная и сопутствующие дополнительные услуги
2293,774000,770000,"Аренда интеллектуальной собственности и подобной продукции, кроме авторских прав","Эта группировка включает:
- деятельность по выдаче разрешений третьим лицам на использование продуктов интеллектуальной собственности и подобной продукции, при которой авторский гонорар или лицензионный сбор платятся владельцу продукта (держателю актива)
Аренда этих продуктов может принимать различные формы, например, выдача разрешений на воспроизведение, использование в последующих процессах или при производстве продукции, ведение бизнеса на правах франшизы и т. п. Собственники могут являться или не являться авторами этой продукции

Эта группировка включает:
- аренду продукции интеллектуальной собственности (кроме произведений, охраняемых авторским правом, например, книг или программного обеспечения);
- получение авторских гонораров или лицензионных сборов за использование: патентованных объектов, торговых марок или знаков обслуживания, фирменных знаков, лицензий на разведку, добычу и оценку минерального сырья, франшизы

Эта группировка не включает:
- приобретение прав на издания, см. 58 и 59;
- создание, воспроизведение и распространение произведений, охраняемых авторским правом (книг, программного обеспечения, кинофильмов), см. 58, 59;
- аренду недвижимого имущества, см. 68.20;
- аренду материального имущества, см. 77.1, 77.2, 77.3",14,77.4,N,Деятельность административная и сопутствующие дополнительные услуги
2294,780000,000000,Деятельность по трудоустройству и подбору персонала,"Эта группировка включает:
- деятельность по ведению списка вакансий, обращений или размещения заявлений кандидатов, не являющихся служащими бюро трудоустройства;
- снабжение компаний клиентов персоналом на ограниченный промежуток времени и деятельность по обеспечению прочих заявок клиентов на трудовые ресурсы

Эта группировка также включает:
- поиск и подбор вакансий, включая деятельность театральных агентств по подбору персонала

Эта группировка не включает:
- деятельность частных театральных и артистических агентств и агентов по подбору персонала, см. 74.90",14,78,N,Деятельность административная и сопутствующие дополнительные услуги
2295,799032,799030,"Деятельность по оказанию прочих услуг, связанных со службой предварительных заказов",,14,79.90.32,N,Деятельность административная и сопутствующие дополнительные услуги
2296,781000,780000,Деятельность агентств по подбору персонала,"Эта группировка включает:
- деятельность по ведению списка вакансий занятости и обращений, а также размещения заявлений кандидатов, не являющихся служащими данного бюро трудоустройства

Эта группировка включает:
- поиск персонала, отбор кандидатов и деятельность по трудоустройству, включая назначение на должность;
- функционирование кастинговых агентств, например театральных агентств;
- функционирование бирж трудоустройства в режиме ""On-line"" в информационно-коммуникационной сети Интернет

Эта группировка не включает:
- деятельность частных театральных и артистических агентств и агентов по подбору персонала, см. 74.90",14,78.1,N,Деятельность административная и сопутствующие дополнительные услуги
2297,782000,780000,Деятельность агентств по временному трудоустройству,"Эта группировка включает:
- деятельность по найму временной рабочей силы, обеспечению на подрядной основе предприятий наемной рабочей силой, преимущественно для выполнения временной работы
Однако относимые в эту группировку компании не обеспечивают наблюдения за предоставляемыми ими работниками на месте выполнения работ клиента",14,78.2,N,Деятельность административная и сопутствующие дополнительные услуги
2298,783000,780000,Деятельность по подбору персонала прочая,"Эта группировка включает:
- деятельность по подбору рабочей силы для компании клиента
Отнесенные в эту группировку компании представляют работодателя по вопросам подбора рабочей силы, уплаты налогов и другим вопросам финансовой и кадровой политики, но они не несут ответственности за руководство служащими. Обычно рабочая сила подбирается на постоянное или временное место работы и компании, отнесенные к этой группировке, обеспечивают предоставление широкого спектра услуг по управлению персоналом

Эта группировка не включает:
- предоставление функций подбора рабочей силы вместе с управлением текущим бизнесом, см. группировку в соответствующей деятельности такой компании;
- подбор рабочей силы для временной замены работников или расширения персонала клиента, см. 78.20",14,78.3,N,Деятельность административная и сопутствующие дополнительные услуги
2299,790000,000000,"Деятельность туристических агентств и прочих организаций, предоставляющих услуги в сфере туризма","Эта группировка включает:
- деятельность туристических агентств, прежде всего занятых оказанием услуг в отношении путешествий, туров, перевозкой и размещением частных лиц и коммерческих клиентов, а также другие, связанные с путешествием услуги, включая услуги бронирования

Эта группировка также включает:
- услуги туристических гидов и рекламу туризма",14,79,N,Деятельность административная и сопутствующие дополнительные услуги
2300,791000,790000,Деятельность туристических агентств и туроператоров,"Эта группировка включает:
- деятельность агентств, прежде всего занятых продажами путешествий, туров, транспортировкой и размещением частных лиц и коммерческих клиентов, деятельность по подготовке и сборке туров, продаваемых через туристические агентства или непосредственно агентами, например туроператорами",14,79.1,N,Деятельность административная и сопутствующие дополнительные услуги
2301,791100,791000,Деятельность туристических агентств,"Эта группировка включает:
- деятельность агентств, прежде всего занятых продажами путешествий, туров, транспортировкой и размещением на оптовой или розничной основе частных лиц и коммерческих клиентов",14,79.11,N,Деятельность административная и сопутствующие дополнительные услуги
2302,791200,791000,Деятельность туроператоров,"Эта группировка включает:
- деятельность по организации туров
Туры могут включать: перевозку, размещение, питание, посещение музеев, исторических или культурных учреждений, театральных, музыкальных или спортивных мероприятий",14,79.12,N,Деятельность административная и сопутствующие дополнительные услуги
2303,799000,790000,Услуги по бронированию прочие и сопутствующая деятельность,"Эта группировка включает:
- услуги туристические прочие, связанные с бронированием: мест в транспорте, гостиницах, ресторанах, пунктах проката автомобилей, развлекательных и спортивных площадках и т. п.;
- оказание прочих услуг, связанных со службойпредварительных заказов;
- продажу билетов на театральные, спортивные и другие развлекательные мероприятия и события;
- услуги по оказанию поддержки и помощи приезжим: предоставление информации по турам, услуги туристских гидов, деятельность, направленную на развитие туризма

Эта группировка не включает:
- деятельность туристических агентств и туроператоров, см. 79.11, 79.12;
- организацию встреч, собраний и конференций, см. 82.30",14,79.9,N,Деятельность административная и сопутствующие дополнительные услуги
2304,800000,000000,Деятельность по обеспечению безопасности и проведению расследований,"Эта группировка включает:
- услуги, связанные с безопасностью, например проведение расследований и деятельность сотрудников охранных служб, услуги патрулей и охранников, сбор и перевозку денег, платежей или других ценностей с использованием персоналаи оборудования для защиты такой собственности в пути, установку систем сигнализации, например охранной и пожарной сигнализации, где деятельность сосредоточивается на удаленном контроле этих систем, но часто включает также продажу, установку и услугиремонта таких систем
Если последние компоненты обеспечиваются отдельно, они исключены из этой группировки и классифицируются как розничная продажа, строительство и т. д.",14,80,N,Деятельность административная и сопутствующие дополнительные услуги
2305,801000,800000,Деятельность частных охранных служб,"Эта группировка включает:
- предоставление одной или нескольких услуг: охрана и сопровождение, сбор и перевозка денег, осуществление платежей или передача ценностей с использованием персонала и оборудования для защиты такой собственности

Эта группировка включает:
- предоставление бронированных автомобилей;
- услуги телохранителя;
- услуги по предоставлению детекторов лжи;
- снятие отпечатков пальцев;
- услуги охранной службы;
- уничтожение документов и информации на любых носителях в целях безопасности

Эта группировка не включает:
- деятельность по охране общественного порядка и безопасности, см. 84.24",14,80.1,N,Деятельность административная и сопутствующие дополнительные услуги
2306,802000,800000,Деятельность систем обеспечения безопасности,"Эта группировка включает:
- мониторинг или удаленный контроль электронных систем сигнализации безопасности, например охранной и пожарной сигнализации, включая их установку и обслуживание;
- установку, ремонт, восстановление и наладку механических илиэлектронных замковых устройств, сейфов и хранилищ с последующим контролем их состояния или дистанционным наблюдением
Компании, осуществляющие эту деятельность, могут также участвовать в продаже таких систем безопасности, механических или электронныхзамковых устройств, сейфов и хранилищ

Эта группировка не включает:
- установку систем безопасности, таких как охранная и противопожарная сигнализации, без последующего контроля за ними, см. 43.21;
- розничную продажу электрических систем сигнализации, механических или электронных замковых устройств, сейфов и хранилищ в специализированных складах, без контроля, установки или их ремонта, см. 47.59;
- консультирование в области безопасности, см. 74.90;
- предоставление услуг по соблюдению общественного порядка и безопасности, см. 84.24;
- предоставление услуг по изготовлению дубликатов ключей, см. 95.29",14,80.2,N,Деятельность административная и сопутствующие дополнительные услуги
2307,803000,800000,Деятельность по расследованию,"Эта группировка включает:
- проведение детективных расследований;
- привлечение к расследованию частных следователей, независимо от типа клиента или цели расследования",14,80.3,N,Деятельность административная и сопутствующие дополнительные услуги
2308,810000,000000,Деятельность по обслуживанию зданий и территорий,"Эта группировка включает:
- предоставление различных вспомогательных услуг в пределах помещений клиента, внутреннюю и внешнюю очистку зданий всех типов, очистку промышленного оборудования, мытье поездов, автобусов, самолетов и т. д., очистку внутренней части автоцистерн и морских танкеров, дезинфекцию и дезинсекцию в зданиях, на судах, в поездах и т. д.

Эта группировка также включает:
- мытье бутылок, уборку улиц, удаление снега и льда, услуги по уходу за территорией, наряду с проектированием ландшафтного дизайна и/или строительством; установку проходов, перегородок, площадок, заборов, изгородей, водоемов и подобных объектов на территории",14,81,N,Деятельность административная и сопутствующие дополнительные услуги
2309,811000,810000,Деятельность по комплексному обслуживанию помещений,"Эта группировка включает:
- комплексные услуги в части обслуживания помещений клиента
Эти услуги включают:
- уборку внутренних помещений в зданиях всех типов, ремонт, охрану, удаление отходов, маршрутизацию и прием почты, услуги прачечной и сопутствующие услуги
Эти действия выполняются персоналом, участвующим или не участвующим в основном бизнесе или деятельности клиента

Эта группировка не включает:
- предоставление одной из вспомогательных услуг (например, услуг по уборке внутренних помещений)или обеспечению единственной функции (например, обогрева), см. соответствующую группировку согласно оказываемой услуге;
- предоставление управленческих услуг для полного обеспечения жизнедеятельности предприятия клиента, например гостиницы, ресторана, шахты или больницы, см. группировку в соответствии с эксплуатируемой организацией;
- администрирование сайтов и функционирование компьютерных систем клиента и/или его средств обработки данных, см. 62.03;
- управление исправительными учреждениями наплатной или контрактной основе, см. 84.23",14,81.1,N,Деятельность административная и сопутствующие дополнительные услуги
2310,812000,810000,Деятельность по чистке и уборке,"Эта группировка включает:
- деятельность по общей уборке внутренних помещений в зданиях, внешней очистке зданий, специализированной очистке зданий или другой специализированной очистке, очистке промышленного оборудования, очистке изнутри автоцистерни танкеров, дезинфекции и дезинсекции зданий и промышленного оборудования, мойке бутылей, подметании улиц и уборке снега и льда

Эта группировка не включает:
- защиту растений от болезней и насекомых-вредителей, см. 01.61;
- приведение в порядок новыхзданий после завершения строительства, см. 43.39;
- пароструйную и пескоструйную очистку фасадов зданий, см. 43.99;
- чистку ковров, драпировок, занавесей и штор, см. 96.01",14,81.2,N,Деятельность административная и сопутствующие дополнительные услуги
2311,812100,812000,Деятельность по общей уборке зданий,"Эта группировка включает:
- общую (неспециализированную) очистку всех типов зданий: офисных помещений, домов или квартир, фабрик; магазинов, учреждений;
- общую (неспециализированную) очистку прочих деловых и профессиональных помещений и многоквартирных жилых домов
Эта деятельность включает, главным образом, уборку внутренних помещений в зданиях, хотя она может включать очистку прилегающих наружных объектов, таких как окна и проходы

Эта группировка не включает:
- специализированную деятельностьпо уборке, например мойку окон, очистку дымоходов, чистку печных труб, каминов, плит, печей, мусоросжигателей, бойлеров, вентиляционных шахт, вытяжных вентиляторов, см. 81.22",14,81.21,N,Деятельность административная и сопутствующие дополнительные услуги
2312,812200,812000,Деятельность по чистке и уборке жилых зданий и нежилых помещений прочая,"Эта группировка включает:
- уборку внутренних помещений в зданиях всех типов, в том числе в учреждениях, офисах, на фабриках, заводах, в магазинах, институтах и других коммерческих и профессиональных учреждениях и в многоквартирных жилых домах;
- чистку печных труб, каминов, плит, печей, мусоросжигателей, бойлеров, вентиляционных шахт, вытяжных вентиляторов;
- чистку производственного оборудования;
- прочую деятельность по очистке зданий и промышленных объектов

Эта группировка не включает:
- пароструйную и пескоструйную очистку фасадов зданий, см. 43.99",14,81.22,N,Деятельность административная и сопутствующие дополнительные услуги
2313,812900,812000,Деятельность по чистке и уборке прочая,"Эта группировка включает:
- очистку и обслуживание плавательных бассейнов;
- очистку и мойку поездов, автобусов, самолетов и т. д.;
- очистку внутренних частей автоцистерн и танкеров;
- дезинфекцию и дезинсекцию зданий и оборудования;
- мытье бутылок;
- очистку улиц и зданий от снега и льда;
- предоставление прочих услуг по мытью и уборке

Эта группировка не включает:
- защиту растений от болезней и насекомых-вредителей, см. 01.61;
- мойку автомобилей, см. 45.20.",14,81.29,N,Деятельность административная и сопутствующие дополнительные услуги
2314,812910,812900,"Дезинфекция, дезинсекция, дератизация зданий, промышленного оборудования",,14,81.29.1,N,Деятельность административная и сопутствующие дополнительные услуги
2315,812920,812900,Подметание улиц и уборка снега,,14,81.29.2,N,Деятельность административная и сопутствующие дополнительные услуги
2316,812990,812900,"Деятельность по чистке и уборке прочая, не включенная в другие группировки",,14,81.29.9,N,Деятельность административная и сопутствующие дополнительные услуги
2317,813000,810000,Предоставление услуг по благоустройству ландшафта,"Эта группировка включает:
- закладку, обработку и обслуживание: парков и садов для частных и общественных жилых домов, общественных и нежилых зданий (школ, больниц, административных зданий, церковных зданий и т. п.), городских территорий (парков, городских зеленых зон, кладбищ и т. п.), зеленых зон вдоль транспортных магистралей (дорог, железнодорожных и трамвайных линий, водных путей, портов), промышленных и торговых зданий, зеленых зон зданий (сады на крышах, озеленение фасадов, внутренних помещений), спортивных площадок, игровых площадок, зон отдыха, полей для гольфа и прочих мест для развлечений и отдыха, стационарных и проточных водных пространств (водоемов, прудов, плавательных бассейнов, рвов, водных трасс, заводских сточных систем);
- озеленение и благоустройство зон для защиты от шума, ветра, эрозии, яркого света и т. п.

Эта группировка не включает:
- посадку для коммерческих целей (для продажи) растений, деревьев, см. 01, 02;
- содержание питомников и лесопитомников, см. 01.30, 02.10;
- поддержание земельных угодий в надлежащем состоянии для сельскохозяйственного использования, см. 01.61;
- строительство и благоустройство зданий и сооружений, см. раздел F;
- ландшафтный дизайн и архитектурное проектирование, см. 71.11",14,81.3,N,Деятельность административная и сопутствующие дополнительные услуги
2318,820000,000000,"Деятельность административно-хозяйственная, вспомогательная деятельность по обеспечению функционирования организации, деятельность по предоставлению прочих вспомогательных услуг для бизнеса","Эта группировка включает:
- предоставление широкого диапазона ежедневных административных услуг за вознаграждение или на договорной основе, а также по расширению обычной деятельности служб поддержки предприятия

Эта группировка также включает:
- деятельность служб поддержки, обычно осуществляемую фирмами, не отнесенную к другим группировкам
Фирмы, отнесенные к этой группировке, не подбирают персонал для выполнения полного цикла бизнес-процессов на предприятии",14,82,N,Деятельность административная и сопутствующие дополнительные услуги
2319,821000,820000,Деятельность административно-хозяйственная и вспомогательная деятельность по обеспечению функционирования организации,"Эта группировка включает:
- предоставление широкого диапазона ежедневных административных услуг за вознаграждение или на договорной основе, например по финансовому планированию, по выставлению счетов и ведению записей, управлению персоналом и логистике

Эта группировка также включает:
- вспомогательную деятельность для других предприятий за вознаграждение или на договорной основе, расширяющую обычные функции собственной службы поддержки предприятия
Компании, классифицированные в данной группировке, не подбирают персонал для выполнения полного цикла бизнес-процессов. Компании, занятые только одним конкретным видом этой деятельности, классифицированы согласно этому виду деятельности",14,82.1,N,Деятельность административная и сопутствующие дополнительные услуги
2320,821100,821000,Деятельность административно-хозяйственная комплексная по обеспечению работы организации,"Эта группировка включает:
- комплексные ежедневные административные услуги, предоставляемые за вознаграждение или на договорной основе, такие как услуги приемной, финансового планирования, регистрации, выставления счетов, руководства персоналом и рассылки почтовых сообщений и т. д.

Эта группировка не включает:
- предоставление только одной из услуг, см. соответствующую этой услуге группировку;
- подбор персонала без руководства им, см. 78",14,82.11,N,Деятельность административная и сопутствующие дополнительные услуги
2321,821900,821000,Деятельность по фотокопированию и подготовке документов и прочая специализированная вспомогательная деятельность по обеспечению деятельности офиса,"Эта группировка включает:
- копирование, подготовку документов и прочую специализированную вспомогательную деятельность по поддержке функционирования организации
Включаемая в нее деятельность по копированию и печатанию документов носит краткосрочныйхарактер

Эта группировка включает:
- подготовку документов;
- редактирование или корректирование документов;
- печатание и обработку текстов;
- секретарские услуги;
- переписывание документов и другие секретарские услуги;
- написание писем и резюме;
- услуги аренды почтовых ящиков и других почтовых и посылочных услуг, например по предварительной сортировке, написанию адресов и т. п.;
- фотокопирование;
- изготовление дубликатов;
- ксерокопирование;
- прочие услуги копирования документов (без услуг печати, например офсетной печати, быстрой печати, цифровой печати, услуг предпечатной подготовки)

Эта группировка не включает:
- печать документов (офсетную печать, быструю печать и т. д.), см. 18.12;
- предоставление услуг предпечатной подготовки, см. 18.13;
- разработку и организацию почтовых рекламных кампаний, см. 73.11;
- деятельность в области стенографирования и почтовых отправлений, см. 82.99;
- услуги общественной стенографии, см. 82.99",14,82.19,N,Деятельность административная и сопутствующие дополнительные услуги
2322,822000,820000,Деятельность центров обработки телефонных вызовов,"Эта группировка включает:
- деятельность центров обработки телефонных вызовов, осуществляющих обработку телефонных вызовов пользователей с использованием автоматической системы перераспределения вызовов, компьютерной телефонии или системы интерактивного речевого взаимодействия или подобных методов приема заказа, предоставления информации о товаре, оказания помощи по запросу клиента или рассмотрения жалоб клиента, деятельность центров обработки исходящих вызовов, использующих подобные методы дляпродажи и рекламы товаров и услуг потенциальным клиентам, изучения конъюнктуры рынка или проведения опросов общественного мнения и подобной деятельности для клиентов",14,82.2,N,Деятельность административная и сопутствующие дополнительные услуги
