okved_provider,okved_consumer,normalized_consumption
38.21,24.4,0.03259008587956581
38.21,24.5,0.00019896538002387587
38.21,25.1,0.0004504463760774986
38.21,25.2,0.0004504463760774986
38.21,25.3,0.0004504463760774986
38.21,25.5,0.0006347238213326246
38.21,25.6,0.0006347238213326246
38.21,25.7,0.0015502701316563992
38.21,25.9,0.0015502701316563992
38.21,28.1,0.0018357278738918895
38.21,28.2,0.0018357278738918895
38.21,28.3,0.0018357278738918895
38.21,28.4,0.0018357278738918895
38.21,28.9,0.0018357278738918895
38.21,27.5,5.506911173522771e-05
38.21,28.23,0.0002803261977573904
38.21,26.20,0.0001425882621342611
38.21,27,0.0009583903187036346
38.21,26,6.91220564745883e-05
38.21,32.5,9.551372054595642e-06
38.21,26.5,0.0004658686812170643
38.21,26.51.7,0.0004658686812170643
38.21,26.7,0.0004658686812170643
38.21,26.52,0.0004658686812170643
38.21,29,0.0010285765395107553
38.21,30,0.00012768223374264194
38.21,31.0,0.0004109729785266619
38.21,32.1,0.0013621916149538368
38.21,32.2,0.0005674402769108553
38.21,32.3,0.0005674402769108553
38.21,32.4,0.0005674402769108553
38.21,32.9,0.0005674402769108553
38.21,38.21,0.1844013950802043
35.1,01.1,6.191465453638595e-05
35.1,01.4,6.191465453638595e-05
35.1,01.6,0.0002340036563071297
35.1,01.7,0.0
35.1,02,0.0014638752465400589
35.1,03,5.196829933740418e-05
35.1,05,0.1676565049445599
35.1,06.10,0.037241521062991285
35.1,09.1,0.0005236093760226744
35.1,07.21,0.0015883821193555707
35.1,07.1,0.001282390269698572
35.1,07.2,0.0005956708332356183
35.1,08,0.000865350026539078
35.1,10.1,7.598026412639318e-05
35.1,10.2,5.618293162537221e-05
35.1,10.3,6.280392614258287e-05
35.1,10.4,0.0001229153771526653
35.1,10.5,8.975819921637189e-05
35.1,10.6,6.728026266214543e-05
35.1,10.9,5.175206620124309e-05
35.1,10.8,0.00010796653037558352
35.1,11.0,0.0003987055976411463
35.1,12,0.0
35.1,13,0.0003740221349003207
35.1,14,0.046191921730891934
35.1,15,0.0017257850781225927
35.1,16,0.00210932706074862
35.1,17,0.0017714451720188468
35.1,58.1,0.004452276064610866
35.1,18.1,0.001673201996818947
35.1,18.2,0.001673201996818947
35.1,19.1,0.0011594322922597543
35.1,19.2,0.013264211761560292
35.1,20.1,0.0010965466502676077
35.1,20.2,0.00012316787781746513
35.1,20.3,0.0015750827634397517
35.1,21.1,0.00015599012624660353
35.1,20.4,0.0015494267121165168
35.1,20.5,0.0022145507155032873
35.1,20.6,0.00023679848448969934
35.1,22.1,0.004535513578857032
35.1,22.2,0.002130792896377337
35.1,23.1,0.0035569045445383736
35.1,23.4,0.013711806774623301
35.1,23.3,0.013711806774623301
35.1,23.32,0.013711806774623301
35.1,23.5,0.004355557720883779
35.1,23.6,0.002842569072249197
35.1,23.7,0.002842569072249197
35.1,23.9,0.002842569072249197
35.1,24.1,0.003983600777533997
35.1,24.51,0.003983600777533997
35.1,24.3,0.003983600777533997
35.1,24.4,0.001362497108654391
35.1,24.5,0.0008876916954911384
35.1,25.1,0.016550738533064394
35.1,25.2,0.016550738533064394
35.1,25.3,0.016550738533064394
35.1,25.5,0.001402296814572078
35.1,25.6,0.001402296814572078
35.1,25.7,0.007240422030931578
35.1,25.9,0.007240422030931578
35.1,28.1,0.012452542109727863
35.1,28.2,0.012452542109727863
35.1,28.3,0.012452542109727863
35.1,28.4,0.012452542109727863
35.1,28.9,0.012452542109727863
35.1,27.5,0.008645850542430751
35.1,28.23,0.002930682976554536
35.1,26.20,0.008823361660868077
35.1,27,0.061540055534833604
35.1,26,0.001623434245308574
35.1,32.5,0.0006876987879308863
35.1,26.5,0.009612345754157117
35.1,26.51.7,0.009612345754157117
35.1,26.7,0.009612345754157117
35.1,26.52,0.009612345754157117
35.1,29,0.0022698249432295315
35.1,30,0.026055155823107874
35.1,31.0,0.010274324463166546
35.1,32.1,0.0004540638716512789
35.1,32.2,0.009381679244926139
35.1,32.3,0.009381679244926139
35.1,32.4,0.009381679244926139
35.1,32.9,0.009381679244926139
35.1,38.21,0.0010274835905765074
35.1,35.1,0.3729155175137139
35.2,01.1,1.1519005495141574e-06
35.2,01.4,1.1519005495141574e-06
35.2,01.6,7.312614259597803e-05
35.2,01.7,0.0
35.2,02,1.1174620202595869e-05
35.2,03,0.0
35.2,05,0.0003453847466980029
35.2,06.10,0.16043157971364094
35.2,09.1,3.509700527688216e-05
35.2,07.21,0.0
35.2,07.1,0.0010223867442270401
35.2,07.2,0.00020637414694777326
35.2,08,0.0001358398297474134
35.2,10.1,9.497533015799147e-06
35.2,10.2,0.0
35.2,10.3,8.971989448940411e-06
35.2,10.4,4.3898348983094746e-06
35.2,10.5,7.805060801423643e-06
35.2,10.6,0.0
35.2,10.9,0.0
35.2,10.8,9.996900960702178e-06
35.2,11.0,3.708889280382756e-05
35.2,12,0.0
35.2,13,2.2531453909657875e-05
35.2,14,0.004031400452444943
35.2,15,0.000585534222934451
35.2,16,0.00015020965432603807
35.2,17,0.0002771535330397065
35.2,58.1,0.00036417033773861966
35.2,18.1,0.0007007763657265238
35.2,18.2,0.0007007763657265238
35.2,19.1,0.0008592221451567823
35.2,19.2,0.003657699677663732
35.2,20.1,0.000734307167848859
35.2,20.2,4.9267151126986055e-05
35.2,20.3,0.0005269367790416623
35.2,21.1,3.372759486413049e-05
35.2,20.4,0.00040848522410344537
35.2,20.5,0.0012032487716835453
35.2,20.6,1.9733207040808277e-05
35.2,22.1,0.0004844648278534978
35.2,22.2,0.002446738049978115
35.2,23.1,0.00010670713633615121
35.2,23.4,0.0005001851647003939
35.2,23.3,0.0005001851647003939
35.2,23.32,0.0005001851647003939
35.2,23.5,9.743977004214271e-05
35.2,23.6,0.00026695905038852066
35.2,23.7,0.00026695905038852066
35.2,23.9,0.00026695905038852066
35.2,24.1,0.0014280832976065272
35.2,24.51,0.0014280832976065272
35.2,24.3,0.0014280832976065272
35.2,24.4,9.294553919502822e-05
35.2,24.5,0.00015305029232605836
35.2,25.1,0.0013223947827817326
35.2,25.2,0.0013223947827817326
35.2,25.3,0.0013223947827817326
35.2,25.5,0.00014761019100758714
35.2,25.6,0.00014761019100758714
35.2,25.7,0.0017872788485261745
35.2,25.9,0.0017872788485261745
35.2,28.1,0.0011926590225460915
35.2,28.2,0.0011926590225460915
35.2,28.3,0.0011926590225460915
35.2,28.4,0.0011926590225460915
35.2,28.9,0.0011926590225460915
35.2,27.5,0.002698386475026158
35.2,28.23,0.0019367991845056064
35.2,26.20,0.0015570638225061314
35.2,27,0.0014588254797132081
35.2,26,4.857225590106205e-05
35.2,32.5,1.9102744109191284e-05
35.2,26.5,0.0017932432653882978
35.2,26.51.7,0.0017932432653882978
35.2,26.7,0.0017932432653882978
35.2,26.52,0.0017932432653882978
35.2,29,0.0007373949684222033
35.2,30,2.3940418826745364e-05
35.2,31.0,0.000976060824000822
35.2,32.1,0.0
35.2,32.2,0.0010592218502335964
35.2,32.3,0.0010592218502335964
35.2,32.4,0.0010592218502335964
35.2,32.9,0.0010592218502335964
35.2,38.21,0.0006030881944688196
35.2,35.1,0.0007499079431943489
35.2,35.2,0.09295726895230506
35.3,01.1,0.00017393698297663775
35.3,01.4,0.00017393698297663775
35.3,01.6,0.00020475319926873848
35.3,01.7,0.0
35.3,02,0.015225420026036872
35.3,03,4.330691611450349e-05
35.3,05,0.06398947172013518
35.3,06.10,0.004529331748000611
35.3,09.1,9.770247414915846e-05
35.3,07.21,0.0036305877013841615
35.3,07.1,0.0025207121452494267
35.3,07.2,0.002157547899908539
35.3,08,0.001957099769323845
35.3,10.1,8.78521803961421e-05
35.3,10.2,5.618293162537221e-05
35.3,10.3,0.00016149581008092738
35.3,10.4,0.00023705108450871164
35.3,10.5,0.000261469536847692
35.3,10.6,0.00016820065665536357
35.3,10.9,0.00018630743832447514
35.3,10.8,0.0001519528946026731
35.3,11.0,0.0026611280586746272
35.3,12,0.0
35.3,13,0.0006579184541620099
35.3,14,0.016473636381213866
35.3,15,0.0010477980831458597
35.3,16,0.00178653610145224
35.3,17,0.0014976308381723898
35.3,58.1,0.0014096916299559472
35.3,18.1,0.001200768491834774
35.3,18.2,0.001200768491834774
35.3,19.1,0.0027018913239267492
35.3,19.2,0.014235973916014326
35.3,20.1,0.0012727522899713014
35.3,20.2,0.0006404729646508188
35.3,20.3,0.001815640858219641
35.3,21.1,0.00014123430349354644
35.3,20.4,0.0014367411330534975
35.3,20.5,0.002495308762229448
35.3,20.6,0.0008485279027547559
35.3,22.1,0.0033312724353354805
35.3,22.2,0.0031363591991997457
35.3,23.1,0.0012864138102747118
35.3,23.4,0.004732521173703728
35.3,23.3,0.004732521173703728
35.3,23.32,0.004732521173703728
35.3,23.5,0.002197266814450318
35.3,23.6,0.0018496448491204648
35.3,23.7,0.0018496448491204648
35.3,23.9,0.0018496448491204648
35.3,24.1,0.006256765223204775
35.3,24.51,0.006256765223204775
35.3,24.3,0.006256765223204775
35.3,24.4,0.001680413100673749
35.3,24.5,0.0019284336833083353
35.3,25.1,0.01823312861238999
35.3,25.2,0.01823312861238999
35.3,25.3,0.01823312861238999
35.3,25.5,0.001570572432320727
35.3,25.6,0.001570572432320727
35.3,25.7,0.004833423668622959
35.3,25.9,0.004833423668622959
35.3,28.1,0.00789572506953149
35.3,28.2,0.00789572506953149
35.3,28.3,0.00789572506953149
35.3,28.4,0.00789572506953149
35.3,28.9,0.00789572506953149
35.3,27.5,0.002257833581144336
35.3,28.23,0.0025739041794087666
35.3,26.20,0.0022129698283237325
35.3,27,0.013000953209830494
35.3,26,0.001145184341051963
35.3,32.5,0.00019102744109191286
35.3,26.5,0.006749243256024102
35.3,26.51.7,0.006749243256024102
35.3,26.7,0.006749243256024102
35.3,26.52,0.006749243256024102
35.3,29,0.0019597612907393328
35.3,30,0.004970176041879773
35.3,31.0,0.0022603513818966405
35.3,32.1,0.0004540638716512789
35.3,32.2,0.005768976148593695
35.3,32.3,0.005768976148593695
35.3,32.4,0.005768976148593695
35.3,32.9,0.005768976148593695
35.3,38.21,0.0019496660678330624
35.3,35.1,0.05969167572286393
35.3,35.2,0.18584047492474376
35.3,35.3,0.2593383226916254
36,01.1,2.6781687776204156e-05
36,01.4,2.6781687776204156e-05
36,01.6,0.00013162705667276044
36,01.7,0.0
36,02,0.00042463556769864306
36,03,0.0
36,05,0.0020246692047813965
36,06.10,0.0001869855221820497
36,09.1,1.3279947942604063e-05
36,07.21,0.0002269117313365101
36,07.1,0.00020271461307949936
36,07.2,0.00019230318238315237
36,08,0.0009810654370646524
36,10.1,4.7487665078995735e-06
36,10.2,0.0
36,10.3,8.971989448940411e-06
36,10.4,1.7559339593237898e-05
36,10.5,1.9512652003559106e-05
36,10.6,2.018407879864363e-05
36,10.9,7.504049599180248e-05
36,10.8,1.3995661344983049e-05
36,11.0,0.002290239130636352
36,12,0.0
36,13,9.463210642056307e-05
36,14,0.0037800421508536516
36,15,0.000369811088169127
36,16,0.00022052055635099206
36,17,0.00018866475441859537
36,58.1,0.000657856093979442
36,18.1,0.00026771231949103153
36,18.2,0.00026771231949103153
36,19.1,0.000238097702874771
36,19.2,0.0017352683412308202
36,20.1,0.0017466120780190832
36,20.2,0.0004434043601428745
36,20.3,0.00026346838952083116
36,21.1,1.8971772111073403e-05
36,20.4,0.0004366566188692002
36,20.5,0.004363209236366761
36,20.6,5.9199621122424835e-05
36,22.1,0.0012872922568678657
36,22.2,0.001613314621542841
36,23.1,0.0001659888787451241
36,23.4,0.0005338514738629205
36,23.3,0.0005338514738629205
36,23.32,0.0005338514738629205
36,23.5,0.0010426055394509271
36,23.6,0.0005366421727197814
36,23.7,0.0005366421727197814
36,23.9,0.0005366421727197814
36,24.1,0.0009583190549728012
36,24.51,0.0009583190549728012
36,24.3,0.0009583190549728012
36,24.4,0.0001711042880635747
36,24.5,0.00019896538002387587
36,25.1,0.0012156625089320445
36,25.2,0.0012156625089320445
36,25.3,0.0012156625089320445
36,25.5,0.00016827561774864934
36,25.6,0.00016827561774864934
36,25.7,0.0017328834053101604
36,25.9,0.0017328834053101604
36,28.1,0.0029144933321227687
36,28.2,0.0029144933321227687
36,28.3,0.0029144933321227687
36,28.4,0.0029144933321227687
36,28.9,0.0029144933321227687
36,27.5,0.0005506911173522771
36,28.23,0.0007900101936799184
36,26.20,0.0005703530485370444
36,27,0.0012174147291640763
36,26,0.0001961571872927506
36,32.5,0.00011461646465514771
36,26.5,0.0014772016977284803
36,26.51.7,0.0014772016977284803
36,26.7,0.0014772016977284803
36,26.52,0.0014772016977284803
36,29,0.0007403763496961474
36,30,0.00028220675526072567
36,31.0,0.0006164594677899928
36,32.1,0.00015135462388375965
36,32.2,0.004709754298360098
36,32.3,0.004709754298360098
36,32.4,0.004709754298360098
36,32.9,0.004709754298360098
36,38.21,0.00016911996987749967
36,35.1,0.010535085477048583
36,35.2,0.005814766841510159
36,35.3,0.009533935002956583
36,36,0.023436183904638048
41,01.1,0.0009690363372787848
41,01.4,0.0009690363372787848
41,01.6,0.0023546617915904925
41,01.7,0.0002963841138114997
41,02,0.02266771708096572
41,03,0.0003897622450305314
41,05,0.006397557693147491
41,06.10,0.0024039772248779243
41,09.1,0.010624906921793435
41,07.21,0.0031767642387111415
41,07.1,0.0008989952406134319
41,07.2,0.003095612204216599
41,08,0.370857828524855
41,10.1,0.0007954183900731785
41,10.2,0.00037455287750248143
41,10.3,0.0005831793141811267
41,10.4,0.0006716447394413496
41,10.5,0.0004995238912911132
41,10.6,0.0008948274934065342
41,10.9,0.0019821041355076105
41,10.8,0.0006717917445591864
41,11.0,0.0011033945609138698
41,12,0.0
41,13,0.026821442734056733
41,14,0.033353313095767514
41,15,0.0029893062960337762
41,16,0.4317632695847822
41,17,0.010685437418398322
41,58.1,0.012651982378854626
41,18.1,0.014405284956142418
41,18.2,0.014405284956142418
41,19.1,0.001211192662449922
41,19.2,0.08663270004901892
41,20.1,0.006076637519024592
41,20.2,0.002352506466313584
41,20.3,0.2866135147828677
41,21.1,0.00043213480919667194
41,20.4,0.006817477533312674
41,20.5,0.018028677429058455
41,20.6,0.0011050595942852636
41,22.1,0.18431810421991934
41,22.2,0.3643991741340636
41,23.1,0.16610744222994206
41,23.4,0.48479966141311936
41,23.3,0.48479966141311936
41,23.32,0.48479966141311936
41,23.5,0.4116635404740445
41,23.6,0.7714476399321704
41,23.7,0.7714476399321704
41,23.9,0.7714476399321704
41,24.1,0.22166345001782642
41,24.51,0.22166345001782642
41,24.3,0.22166345001782642
41,24.4,0.016975235294801064
41,24.5,0.004652728886712174
41,25.1,0.7739012455113654
41,25.2,0.7739012455113654
41,25.3,0.7739012455113654
41,25.5,0.020455820269831424
41,25.6,0.020455820269831424
41,25.7,0.2614555832065725
41,25.9,0.2614555832065725
41,28.1,0.15907009128139404
41,28.2,0.15907009128139404
41,28.3,0.15907009128139404
41,28.4,0.15907009128139404
41,28.9,0.15907009128139404
41,27.5,0.027094002973732035
41,28.23,0.007492354740061162
41,26.20,0.04173843609194091
41,27,0.18724149363836048
41,26,0.013544186741642303
41,32.5,0.005386973838791943
41,26.5,0.04724938488946738
41,26.51.7,0.04724938488946738
41,26.7,0.04724938488946738
41,26.52,0.04724938488946738
41,29,0.012615217963815968
41,30,0.011137373025096814
41,31.0,0.026610500359601358
41,32.1,0.0008324504313606781
41,32.2,0.09529213716922962
41,32.3,0.09529213716922962
41,32.4,0.09529213716922962
41,32.9,0.09529213716922962
41,38.21,0.002849511945294476
41,35.1,0.01638038121233955
41,35.2,0.012344652899730245
41,35.3,0.019859875883241847
41,36,0.019817658672668343
41,41,0.1663050872053475
45,01.1,1.9006359066983595e-05
45,01.4,1.9006359066983595e-05
45,01.6,2.9250457038391212e-05
45,01.7,0.0
45,02,1.1174620202595869e-05
45,03,8.661383222900698e-06
45,05,2.9774547129138182e-05
45,06.10,2.854740796672514e-07
45,09.1,9.485677101860044e-07
45,07.21,0.0
45,07.1,4.406839414771725e-06
45,07.2,0.0
45,08,0.0002515552402729878
45,10.1,1.8995066031598294e-05
45,10.2,1.872764387512407e-05
45,10.3,1.7943978897880822e-05
45,10.4,3.5118679186475796e-05
45,10.5,3.9025304007118216e-06
45,10.6,2.018407879864363e-05
45,10.9,1.2938016550310773e-05
45,10.8,5.798202557207263e-05
45,11.0,5.5633339205741336e-05
45,12,0.0
45,13,0.004767655647283606
45,14,0.004920822134998743
45,15,0.0001849055440845635
45,16,0.0009044538760482718
45,17,0.001591128415583375
45,58.1,0.04126872246696035
45,18.1,0.01748791357616415
45,18.2,0.01748791357616415
45,19.1,4.140829615213409e-05
45,19.2,0.004035590677500336
45,20.1,0.0007890642989121582
45,20.2,3.695036334523954e-05
45,20.3,0.024342188162250707
45,21.1,8.431898716032623e-06
45,20.4,0.0489196270107333
45,20.5,0.005073698987265616
45,20.6,0.00013813244928565795
45,22.1,0.03705925235542185
45,22.2,0.0024383408365933764
45,23.1,0.013202044034478264
45,23.4,0.0004905662192253864
45,23.3,0.0004905662192253864
45,23.32,0.0004905662192253864
45,23.5,0.00037514311466224946
45,23.6,0.0003132682734151008
45,23.7,0.0003132682734151008
45,23.9,0.0003132682734151008
45,24.1,0.0018113120218603564
45,24.51,0.0018113120218603564
45,24.3,0.0018113120218603564
45,24.4,0.0007615197018138108
45,24.5,0.004591508769781751
45,25.1,0.0003346689942744467
45,25.2,0.0003346689942744467
45,25.3,0.0003346689942744467
45,25.5,0.00530215806099253
45,25.6,0.00530215806099253
45,25.7,0.012501238467680361
45,25.9,0.012501238467680361
45,28.1,0.00865107578381068
45,28.2,0.00865107578381068
45,28.3,0.00865107578381068
45,28.4,0.00865107578381068
45,28.9,0.00865107578381068
45,27.5,0.0012115204581750097
45,28.23,0.022196738022426096
45,26.20,0.0037015912850054183
45,27,0.011446806747067844
45,26,0.00047077724950260144
45,32.5,0.00021013018520110415
45,26.5,0.0005876032109823273
45,26.51.7,0.0005876032109823273
45,26.7,0.0005876032109823273
45,26.52,0.0005876032109823273
45,29,0.14290058584142032
45,30,4.062616528174971e-05
45,31.0,0.013305250179800679
45,32.1,0.0009838050552444376
45,32.2,0.00658230721216592
45,32.3,0.00658230721216592
45,32.4,0.00658230721216592
45,32.9,0.00658230721216592
45,38.21,8.615545635268851e-05
45,35.1,0.0031379038353929645
45,35.2,0.000873120240424891
45,35.3,0.004251506662764375
45,36,0.008766669137416359
45,41,0.0011976563846286404
45,45,0.15728827561788802
46,01.1,0.0015870309820931303
46,01.4,0.0015870309820931303
46,01.6,0.01025228519195612
46,01.7,0.0
46,02,0.0015365102778569322
46,03,0.0036204581871724915
46,05,0.0011850269757396996
46,06.10,0.0
46,09.1,0.0
46,07.21,0.0
46,07.1,0.0
46,07.2,0.0
46,08,0.0033532313528389273
46,10.1,0.005104923995992041
46,10.2,0.0029964230200198515
46,10.3,0.01269536507025068
46,10.4,0.0041396143091058345
46,10.5,0.0017873589235260143
46,10.6,0.00648581732063082
46,10.9,6.469008275155387e-05
46,10.8,0.003662864512001278
46,11.0,0.002420050255449748
46,12,0.0022001147885976654
46,13,0.006272756768448752
46,14,0.021481467159071135
46,15,0.0015716971247187897
46,16,0.01174511658825936
46,17,0.04350642628884742
46,58.1,0.13805580029368575
46,18.1,0.086148249633864
46,18.2,0.086148249633864
46,19.1,0.0
46,19.2,0.016936468561073077
46,20.1,0.004360914079041216
46,20.2,0.0023155561029683447
46,20.3,0.017239996792558738
46,21.1,0.008577348968884185
46,20.4,0.044595317914189934
46,20.5,0.028643050522124017
46,20.6,0.00023679848448969934
46,22.1,0.017210036265652828
46,22.2,0.02830070840991417
46,23.1,0.002726960150812753
46,23.4,0.004607474882528629
46,23.3,0.004607474882528629
46,23.32,0.004607474882528629
46,23.5,0.01149789286497284
46,23.6,0.0026042127772594468
46,23.7,0.0026042127772594468
46,23.9,0.0026042127772594468
46,24.1,0.002239539215671732
46,24.51,0.002239539215671732
46,24.3,0.002239539215671732
46,24.4,0.0028971547046813912
46,24.5,6.122011693042334e-05
46,25.1,0.01850086380780955
46,25.2,0.01850086380780955
46,25.3,0.01850086380780955
46,25.5,0.03395329613556519
46,25.6,0.03395329613556519
46,25.7,0.014014597405725894
46,25.9,0.014014597405725894
46,28.1,0.01981318232049543
46,28.2,0.01981318232049543
46,28.3,0.01981318232049543
46,28.4,0.01981318232049543
46,28.9,0.01981318232049543
46,27.5,0.022247921141031995
46,28.23,0.22454128440366972
46,26.20,0.048451491473221926
46,27,0.01873368146214099
46,26,0.011291181333308425
46,32.5,0.0048234428875708
46,26.5,0.013985424631109257
46,26.51.7,0.013985424631109257
46,26.7,0.013985424631109257
46,26.52,0.013985424631109257
46,29,0.018549160492722944
46,30,0.0013551727990412225
46,31.0,0.04530977088256447
46,32.1,0.004919025276222189
46,32.2,0.05256388431784222
46,32.3,0.05256388431784222
46,32.4,0.05256388431784222
46,32.9,0.05256388431784222
46,38.21,0.00973875751068168
46,35.1,0.007939556921500833
46,35.2,0.006052591299081124
46,35.3,0.006306182543617066
46,36,0.010619731407047027
46,41,0.013186917837416219
46,45,0.044222390511128376
46,46,0.06512655488491777
47,01.1,0.001987028447911921
47,01.4,0.001987028447911921
47,01.6,0.0006142595978062155
47,01.7,0.0005927682276229994
47,02,0.0002514289545584071
47,03,0.0013944826988870123
47,05,0.00027194086377946205
47,06.10,0.00014330798799296022
47,09.1,1.8022786493534085e-05
47,07.21,0.0
47,07.1,0.00015423937951701037
47,07.2,0.00013601932412466875
47,08,0.00029935073592485544
47,10.1,0.05968724623778973
47,10.2,0.08022922636103152
47,10.3,0.00524861382763014
47,10.4,0.007036905341990088
47,10.5,0.009022650286445732
47,10.6,0.021004898003121806
47,10.9,0.0004916446289118094
47,10.8,0.006366026531775147
47,11.0,0.0045619338148707896
47,12,0.00047828582360818817
47,13,0.005912253505894226
47,14,0.05064869777064522
47,15,0.07541064439582114
47,16,0.0013071435876457357
47,17,0.02629953284603287
47,58.1,0.15096622613803232
47,18.1,0.06838868679233395
47,18.2,0.06838868679233395
47,19.1,0.0001449290365324693
47,19.2,0.02324802067705472
47,20.1,0.000942805474589883
47,20.2,0.0004680379357063675
47,20.3,0.0027148699268016085
47,21.1,0.0016737318951324757
47,20.4,0.07455559624757022
47,20.5,0.026551689561816902
47,20.6,0.0006117294182650566
47,22.1,0.004858490130759364
47,22.2,0.04487575797971443
47,23.1,0.001517612605669706
47,23.4,0.0009715134929757652
47,23.3,0.0009715134929757652
47,23.32,0.0009715134929757652
47,23.5,0.0019487954008428543
47,23.6,0.0009970103310428424
47,23.7,0.0009970103310428424
47,23.9,0.0009970103310428424
47,24.1,0.0004524571389577467
47,24.51,0.0004524571389577467
47,24.3,0.0004524571389577467
47,24.4,0.001791314028122362
47,24.5,9.183017539563502e-05
47,25.1,0.0007272266794504194
47,25.2,0.0007272266794504194
47,25.3,0.0007272266794504194
47,25.5,0.0003483600507779056
47,25.6,0.0003483600507779056
47,25.7,0.0031529930121282405
47,25.9,0.0031529930121282405
47,28.1,0.01881983703550096
47,28.2,0.01881983703550096
47,28.3,0.01881983703550096
47,28.4,0.01881983703550096
47,28.9,0.01881983703550096
47,27.5,0.17076931549094113
47,28.23,0.15902140672782875
47,26.20,0.0774995722352136
47,27,0.011697542376393552
47,26,0.005464378788869481
47,32.5,0.0005157740909481647
47,26.5,0.004241980152589551
47,26.51.7,0.004241980152589551
47,26.7,0.004241980152589551
47,26.52,0.004241980152589551
47,29,0.008957063140686412
47,30,0.00138128961957949
47,31.0,0.1459467789992808
47,32.1,0.0018162554866051157
47,32.2,0.02723713329172105
47,32.3,0.02723713329172105
47,32.4,0.02723713329172105
47,32.9,0.02723713329172105
47,38.21,0.00014997431291023555
47,35.1,0.03629081081242685
47,35.2,0.003586294069530325
47,35.3,0.028642420694886605
47,36,0.03619199072795024
47,41,0.024501392201855664
47,45,0.017736557923620878
47,46,0.03430807621159479
47,47,0.030499489844583248
55.1,01.1,0.00048826184542531345
55.1,01.4,0.00048826184542531345
55.1,01.6,8.043875685557583e-05
55.1,01.7,0.0
55.1,02,4.7492135861032445e-05
55.1,03,0.006049976181196137
55.1,05,7.542885272715006e-05
55.1,06.10,2.8404670926891516e-05
55.1,09.1,5.5965494900974264e-05
55.1,07.21,0.0002269117313365101
55.1,07.1,6.610259122157587e-05
55.1,07.2,5.862901901925377e-05
55.1,08,0.00010691097711601981
55.1,10.1,0.005873036978644797
55.1,10.2,0.004962825626907879
55.1,10.3,0.005275529795976962
55.1,10.4,0.0013103657171453782
55.1,10.5,0.004031313903935312
55.1,10.6,0.0012850530168469778
55.1,10.9,1.811322317043508e-05
55.1,10.8,0.0037518369305515275
55.1,11.0,0.012753943012916201
55.1,12,0.00019131432944327528
55.1,13,0.0059618227044954735
55.1,14,0.001957694464316789
55.1,15,0.00010786156738266204
55.1,16,0.00017737523010840666
55.1,17,0.0012521996974685532
55.1,58.1,0.0015447870778267255
55.1,18.1,0.0007165241492259962
55.1,18.2,0.0007165241492259962
55.1,19.1,6.211244422820113e-05
55.1,19.2,0.00019206488317167014
55.1,20.1,4.212087004869172e-05
55.1,20.2,3.079196945436628e-05
55.1,20.3,0.00015750827634397515
55.1,21.1,0.00018550177175271772
55.1,20.4,0.019896047553314363
55.1,20.5,7.735170675108506e-05
55.1,20.6,4.9333017602020695e-05
55.1,22.1,0.0008282041580924082
55.1,22.2,0.0007226851769240377
55.1,23.1,0.001277521548913366
55.1,23.4,0.00132020026644479
55.1,23.3,0.00132020026644479
55.1,23.32,0.00132020026644479
55.1,23.5,0.00019487954008428542
55.1,23.6,0.00013416054317994536
55.1,23.7,0.00013416054317994536
55.1,23.9,0.00013416054317994536
55.1,24.1,7.862369955659204e-05
55.1,24.51,7.862369955659204e-05
55.1,24.3,7.862369955659204e-05
55.1,24.4,4.647276959751411e-05
55.1,24.5,0.00014539777770975545
55.1,25.1,8.231048237560717e-05
55.1,25.2,8.231048237560717e-05
55.1,25.3,8.231048237560717e-05
55.1,25.5,0.00010037492988515925
55.1,25.6,0.00010037492988515925
55.1,25.7,0.0016075796164732711
55.1,25.9,0.0016075796164732711
55.1,28.1,0.0005885396212609203
55.1,28.2,0.0005885396212609203
55.1,28.3,0.0005885396212609203
55.1,28.4,0.0005885396212609203
55.1,28.9,0.0005885396212609203
55.1,27.5,0.030315546010242854
55.1,28.23,0.0017456676860346586
55.1,26.20,0.0012519249415388126
55.1,27,0.0005185668697418044
55.1,26,0.00019242085991574582
55.1,32.5,0.00017670038301001938
55.1,26.5,0.0001744081243752326
55.1,26.51.7,0.0001744081243752326
55.1,26.7,0.0001744081243752326
55.1,26.52,0.0001744081243752326
55.1,29,5.813693484191225e-05
55.1,30,0.00022090477371951406
55.1,31.0,0.007525942669269496
55.1,32.1,3.783865597093991e-05
55.1,32.2,0.0035181297168473025
55.1,32.3,0.0035181297168473025
55.1,32.4,0.0035181297168473025
55.1,32.9,0.0035181297168473025
55.1,38.21,4.945961383209896e-05
55.1,35.1,0.001573311847598775
55.1,35.2,0.0004493154111894349
55.1,35.3,0.003041995424762428
55.1,36,0.005151513109573257
55.1,41,0.002232964800420835
55.1,45,0.0003048870442676318
55.1,46,0.0008017143754965552
55.1,47,0.0009639480537498591
55.1,55.1,0.0013004561111921694
55.2,01.1,0.00048826184542531345
55.2,01.4,0.00048826184542531345
55.2,01.6,8.043875685557583e-05
55.2,01.7,0.0
55.2,02,4.7492135861032445e-05
55.2,03,0.006049976181196137
55.2,05,7.542885272715006e-05
55.2,06.10,2.8404670926891516e-05
55.2,09.1,5.5965494900974264e-05
55.2,07.21,0.0002269117313365101
55.2,07.1,6.610259122157587e-05
55.2,07.2,5.862901901925377e-05
55.2,08,0.00010691097711601981
55.2,10.1,0.005873036978644797
